Sample Index,Iterative Silhouette
132,0.4029044806957245
133,0.4034222662448883
134,0.4058490991592407
135,0.40855059027671814
136,0.40848177671432495
137,0.408141165971756
138,0.4110744595527649
139,0.4137747585773468
140,0.415365606546402
141,0.41833946108818054
142,0.4160394072532654
143,0.41750791668891907
144,0.41912561655044556
145,0.4170418679714203
146,0.41557425260543823
147,0.4178604185581207
148,0.41733312606811523
149,0.4158591032028198
150,0.41829484701156616
151,0.41955339908599854
152,0.415833979845047
153,0.4162923991680145
154,0.41858425736427307
155,0.41998863220214844
156,0.41810429096221924
157,0.4193667769432068
158,0.41501685976982117
159,0.4149746894836426
160,0.4146645665168762
161,0.4130062460899353
162,0.4152933955192566
163,0.41770750284194946
164,0.41711878776550293
165,0.4150283932685852
166,0.4139801263809204
167,0.41343507170677185
168,0.4153108298778534
169,0.41186898946762085
170,0.4137670397758484
171,0.41493988037109375
172,0.41481009125709534
173,0.41509509086608887
174,0.4132249653339386
175,0.4124145209789276
176,0.41236066818237305
177,0.4143180549144745
178,0.4158681035041809
179,0.41622254252433777
180,0.4162055253982544
181,0.4156685173511505
182,0.4170368015766144
183,0.41671887040138245
184,0.41660651564598083
185,0.4156325161457062
186,0.4178140461444855
187,0.4191063344478607
188,0.41840875148773193
189,0.41958096623420715
190,0.4199446439743042
191,0.4211183786392212
192,0.4194643497467041
193,0.4208326041698456
194,0.42170438170433044
195,0.42011958360671997
196,0.4213743209838867
197,0.42192310094833374
198,0.4235798120498657
199,0.4232627749443054
200,0.42354580760002136
201,0.4233825206756592
202,0.42068061232566833
203,0.4195091426372528
204,0.41979095339775085
205,0.4177401661872864
206,0.41646984219551086
207,0.4167814552783966
208,0.4158751964569092
209,0.4149656891822815
210,0.41419360041618347
211,0.4138875901699066
212,0.41590115427970886
213,0.4147591292858124
214,0.4138633608818054
215,0.41264280676841736
216,0.41155317425727844
217,0.4128789007663727
218,0.41183269023895264
219,0.41357356309890747
220,0.4148482382297516
221,0.4147089123725891
222,0.414544016122818
223,0.4155566394329071
224,0.4152878224849701
225,0.4166834354400635
226,0.4181678891181946
227,0.41783589124679565
228,0.416365385055542
229,0.4152030050754547
230,0.4165898561477661
231,0.41630369424819946
232,0.41794681549072266
233,0.4168280065059662
234,0.41817018389701843
235,0.4192734956741333
236,0.4205247163772583
237,0.41930875182151794
238,0.4184019863605499
239,0.42008283734321594
240,0.4213674068450928
241,0.42088696360588074
242,0.41922828555107117
243,0.4197068214416504
244,0.41968682408332825
245,0.4211934506893158
246,0.42226171493530273
247,0.42262864112854004
248,0.4213133156299591
249,0.422153502702713
250,0.42296987771987915
251,0.42216557264328003
252,0.4218745827674866
253,0.42319998145103455
254,0.42101818323135376
255,0.41994708776474
256,0.4200539290904999
257,0.4192121624946594
258,0.41872861981391907
259,0.41818878054618835
260,0.41803374886512756
261,0.4192389249801636
262,0.42065051198005676
263,0.4203418493270874
264,0.4199239909648895
265,0.4214097857475281
266,0.42049628496170044
267,0.4215177595615387
268,0.4204227030277252
269,0.4201197922229767
270,0.41889509558677673
271,0.41788485646247864
272,0.4159570634365082
273,0.41540688276290894
274,0.41659411787986755
275,0.4158979058265686
276,0.4152437746524811
277,0.41306865215301514
278,0.41282686591148376
279,0.41417890787124634
280,0.4134299159049988
281,0.41469812393188477
282,0.41593408584594727
283,0.4156751334667206
284,0.416263222694397
285,0.4174480736255646
286,0.417728066444397
287,0.41667020320892334
288,0.4163896441459656
289,0.41718989610671997
290,0.41600969433784485
291,0.41464442014694214
292,0.4123068153858185
293,0.41354167461395264
294,0.4123876392841339
295,0.4136623740196228
296,0.41456449031829834
297,0.4138981103897095
298,0.4147738814353943
299,0.41385871171951294
300,0.4150993227958679
301,0.41594433784484863
302,0.41453471779823303
303,0.4152393639087677
304,0.41475269198417664
305,0.4159238338470459
306,0.41708627343177795
307,0.4172500967979431
308,0.4170277416706085
309,0.4174523651599884
310,0.4166237711906433
311,0.4176750183105469
312,0.4189678430557251
313,0.4199697971343994
314,0.42106109857559204
315,0.42062029242515564
316,0.4216112196445465
317,0.42266520857810974
318,0.42383745312690735
319,0.4234829545021057
320,0.42295071482658386
321,0.42413485050201416
322,0.42395493388175964
323,0.4240874648094177
324,0.4251922070980072
325,0.42415544390678406
326,0.42544710636138916
327,0.4249683618545532
328,0.424976110458374
329,0.42601853609085083
330,0.42575159668922424
331,0.4265053868293762
332,0.42604508996009827
333,0.42701780796051025
334,0.42629894614219666
335,0.4268869161605835
336,0.427959680557251
337,0.428057461977005
338,0.4277888834476471
339,0.42606595158576965
340,0.4259084165096283
341,0.42546942830085754
342,0.42470860481262207
343,0.4256203770637512
344,0.426407128572464
345,0.42598310112953186
346,0.4249548614025116
347,0.4249057471752167
348,0.42505478858947754
349,0.4248324930667877
350,0.42486095428466797
351,0.4258463680744171
352,0.4262891411781311
353,0.42698436975479126
354,0.4281112551689148
355,0.4271019995212555
356,0.4263667166233063
357,0.42535877227783203
358,0.4251715838909149
359,0.4257887601852417
360,0.42678892612457275
361,0.42784079909324646
362,0.42832252383232117
363,0.42826974391937256
364,0.42762282490730286
365,0.4251207113265991
366,0.42609912157058716
367,0.42635321617126465
368,0.42569470405578613
369,0.4251263737678528
370,0.42626985907554626
371,0.4257905185222626
372,0.4252476096153259
373,0.42550504207611084
374,0.42505353689193726
375,0.42337948083877563
376,0.4234134256839752
377,0.42339232563972473
378,0.42301011085510254
379,0.42187395691871643
380,0.42285165190696716
381,0.42334336042404175
382,0.4238628149032593
383,0.4241441786289215
384,0.42457103729248047
385,0.4241943359375
386,0.42488953471183777
387,0.4237406253814697
388,0.42416757345199585
389,0.4248691201210022
390,0.4232594668865204
391,0.4242357611656189
392,0.4241107106208801
393,0.423959344625473
394,0.4248039424419403
395,0.4243662655353546
396,0.42539292573928833
397,0.42410537600517273
398,0.42269426584243774
399,0.4231896996498108
400,0.42172107100486755
401,0.4219016432762146
402,0.4217900335788727
403,0.4226718544960022
404,0.4229668080806732
405,0.4223978519439697
406,0.42312490940093994
407,0.4237444996833801
408,0.4245491623878479
409,0.4244227409362793
410,0.42413264513015747
411,0.42363443970680237
412,0.42415207624435425
413,0.42482244968414307
414,0.42411455512046814
415,0.424995094537735
416,0.4241294264793396
417,0.4247475862503052
418,0.4255516827106476
419,0.4251771569252014
420,0.42576509714126587
421,0.42560121417045593
422,0.4255822002887726
423,0.4249010682106018
424,0.4238019287586212
425,0.423806369304657
426,0.4247119128704071
427,0.4244908094406128
428,0.4236626625061035
429,0.423042893409729
430,0.42380642890930176
431,0.4243467152118683
432,0.42504221200942993
433,0.42434579133987427
434,0.42441779375076294
435,0.42354199290275574
436,0.42445406317710876
437,0.42381054162979126
438,0.42356476187705994
439,0.42402878403663635
440,0.4231050908565521
441,0.4230192005634308
442,0.4228367507457733
443,0.42209485173225403
444,0.4214825928211212
445,0.4221797287464142
446,0.42167577147483826
447,0.42185574769973755
448,0.42178311944007874
449,0.42256489396095276
450,0.4221804738044739
451,0.4229365289211273
452,0.42237240076065063
453,0.4218805730342865
454,0.4212498962879181
455,0.42184510827064514
456,0.4226071238517761
457,0.422204852104187
458,0.4229201376438141
459,0.42274540662765503
460,0.4235442578792572
461,0.42363107204437256
462,0.4240087866783142
463,0.4235553443431854
464,0.423942506313324
465,0.4247351586818695
466,0.4252614676952362
467,0.4251886308193207
468,0.4258556663990021
469,0.4253452718257904
470,0.42468252778053284
471,0.4254029393196106
472,0.42518186569213867
473,0.4251989722251892
474,0.42521658539772034
475,0.4250989854335785
476,0.4254004955291748
477,0.42543259263038635
478,0.42543503642082214
479,0.424556702375412
480,0.4240703880786896
481,0.4241381883621216
482,0.42482712864875793
483,0.42488422989845276
484,0.424909770488739
485,0.42555156350135803
486,0.4262809455394745
487,0.4256255328655243
488,0.4254658818244934
489,0.4251686632633209
490,0.42537152767181396
491,0.42578187584877014
492,0.42532339692115784
493,0.42584091424942017
494,0.4248523712158203
495,0.42425984144210815
496,0.4238349199295044
497,0.4245881736278534
498,0.4244016408920288
499,0.4236861765384674
500,0.42305776476860046
501,0.4237637519836426
502,0.424562007188797
503,0.42497262358665466
504,0.4244024157524109
505,0.42517247796058655
506,0.4250130355358124
507,0.4249764382839203
508,0.42400404810905457
509,0.42445310950279236
510,0.42436864972114563
511,0.4243684411048889
512,0.4248712360858917
513,0.4242490231990814
514,0.4240975081920624
515,0.4240049123764038
516,0.4241613745689392
517,0.42483267188072205
518,0.42470571398735046
519,0.4238251745700836
520,0.424397736787796
521,0.424957275390625
522,0.42569106817245483
523,0.42491602897644043
524,0.42482471466064453
525,0.4245411157608032
526,0.4245350658893585
527,0.4245122969150543
528,0.4237827956676483
529,0.42263367772102356
530,0.4214584529399872
531,0.4218910038471222
532,0.42180898785591125
533,0.42190849781036377
534,0.422588974237442
535,0.42240089178085327
536,0.42218106985092163
537,0.42165297269821167
538,0.42115622758865356
539,0.4205690324306488
540,0.4196947515010834
541,0.4201927185058594
542,0.420061856508255
543,0.4199846088886261
544,0.4206427037715912
545,0.4213865399360657
546,0.42108777165412903
547,0.42025333642959595
548,0.4207223951816559
549,0.42050957679748535
550,0.41984352469444275
551,0.42046329379081726
552,0.4202188551425934
553,0.4198307693004608
554,0.41973167657852173
555,0.41933828592300415
556,0.418745756149292
557,0.4184406101703644
558,0.419014036655426
559,0.419732928276062
560,0.42043158411979675
561,0.4198615550994873
562,0.4203207790851593
563,0.4189920127391815
564,0.41882091760635376
565,0.41863662004470825
566,0.41833603382110596
567,0.4182194173336029
568,0.41825222969055176
569,0.41759541630744934
570,0.4183065891265869
571,0.4184001684188843
572,0.4183301031589508
573,0.4177524149417877
574,0.41624873876571655
575,0.41673770546913147
576,0.41734009981155396
577,0.4173780381679535
578,0.4167799651622772
579,0.41720402240753174
580,0.4177834987640381
581,0.4167249798774719
582,0.4164327085018158
583,0.41689440608024597
584,0.4168427288532257
585,0.4163893759250641
586,0.4160776436328888
587,0.4156107008457184
588,0.41622862219810486
589,0.4157847464084625
590,0.41574597358703613
591,0.41609126329421997
592,0.4165708124637604
593,0.41719552874565125
594,0.41650235652923584
595,0.4158647954463959
596,0.4156189560890198
597,0.4158683121204376
598,0.4164407551288605
599,0.41611453890800476
600,0.4159757196903229
601,0.4156140685081482
602,0.4161086082458496
603,0.4157627820968628
604,0.41487762331962585
605,0.4155060946941376
606,0.41558602452278137
607,0.41520315408706665
608,0.41582781076431274
609,0.4156762659549713
610,0.4162502884864807
611,0.4167296290397644
612,0.4163305461406708
613,0.4169490337371826
614,0.4173719882965088
615,0.41752713918685913
616,0.41664496064186096
617,0.4171102046966553
618,0.4176735281944275
619,0.41741883754730225
620,0.417051762342453
621,0.4176592528820038
622,0.41820621490478516
623,0.41823744773864746
624,0.4188757836818695
625,0.41945919394493103
626,0.4193199872970581
627,0.4192943274974823
628,0.41984522342681885
629,0.4197714328765869
630,0.42006203532218933
631,0.42016342282295227
632,0.42049646377563477
633,0.42045074701309204
634,0.4207965135574341
635,0.4214058518409729
636,0.42179062962532043
637,0.42209330201148987
638,0.42153891921043396
639,0.4213174879550934
640,0.4218948185443878
641,0.4211503863334656
642,0.4213797450065613
643,0.42178434133529663
644,0.42201799154281616
645,0.4216559827327728
646,0.42142045497894287
647,0.42085275053977966
648,0.42121052742004395
649,0.4216875731945038
650,0.4217517077922821
651,0.4214349687099457
652,0.4218873381614685
653,0.42175599932670593
654,0.4213438928127289
655,0.42118602991104126
656,0.42173370718955994
657,0.42116066813468933
658,0.4205663502216339
659,0.42084628343582153
660,0.4211745262145996
661,0.4204818904399872
662,0.4208329916000366
663,0.42078500986099243
664,0.4208354353904724
665,0.4212696850299835
666,0.42104393243789673
667,0.42072638869285583
668,0.4205966293811798
669,0.4202198088169098
670,0.4203091859817505
671,0.4200802445411682
672,0.4200674891471863
673,0.41970667243003845
674,0.4203198254108429
675,0.42090439796447754
676,0.4212762713432312
677,0.42179983854293823
678,0.42119282484054565
679,0.42107459902763367
680,0.4207225441932678
681,0.4211820363998413
682,0.42126035690307617
683,0.4205092489719391
684,0.42101043462753296
685,0.42113155126571655
686,0.4205499589443207
687,0.4195857346057892
688,0.41960522532463074
689,0.4191477596759796
690,0.4196762442588806
691,0.4202323853969574
692,0.4206947684288025
693,0.42119836807250977
694,0.4210352599620819
695,0.42146003246307373
696,0.42135143280029297
697,0.42134878039360046
698,0.42188042402267456
699,0.42162221670150757
700,0.421065092086792
701,0.42097902297973633
702,0.4209086000919342
703,0.4212559759616852
704,0.4208942949771881
705,0.4205605685710907
706,0.4206537902355194
707,0.4204295575618744
708,0.4208543598651886
709,0.4206170439720154
710,0.4202110767364502
711,0.42054739594459534
712,0.42109403014183044
713,0.4213874936103821
714,0.4205824136734009
715,0.4204866588115692
716,0.42020535469055176
717,0.42079949378967285
718,0.42088785767555237
719,0.4212631285190582
720,0.4198840856552124
721,0.41981953382492065
722,0.41957613825798035
723,0.4195191562175751
724,0.41903647780418396
725,0.41945695877075195
726,0.4194468557834625
727,0.4193548560142517
728,0.4193795919418335
729,0.41914698481559753
730,0.4188601076602936
731,0.4183206260204315
732,0.4186180830001831
733,0.4191826283931732
734,0.4189392924308777
735,0.41800040006637573
736,0.41846564412117004
737,0.41880446672439575
738,0.41865772008895874
739,0.4182639420032501
740,0.4173293709754944
741,0.4172132909297943
742,0.4175976812839508
743,0.4180792570114136
744,0.41800668835639954
745,0.4185451567173004
746,0.4179673492908478
747,0.41845959424972534
748,0.418320894241333
749,0.41800227761268616
750,0.41786471009254456
751,0.41790640354156494
752,0.41818347573280334
753,0.41872546076774597
754,0.4188489615917206
755,0.4193263649940491
756,0.4192570149898529
757,0.4197033941745758
758,0.41929739713668823
759,0.41935208439826965
760,0.4189453125
761,0.41865214705467224
762,0.41889190673828125
763,0.418827086687088
764,0.4179171323776245
765,0.4176674783229828
766,0.4173165559768677
767,0.41737985610961914
768,0.41790929436683655
769,0.41736942529678345
770,0.41757118701934814
771,0.4180777072906494
772,0.41858258843421936
773,0.41900327801704407
774,0.4192134439945221
775,0.41971713304519653
776,0.419717401266098
777,0.4197290539741516
778,0.4197321832180023
779,0.41965964436531067
780,0.4199456572532654
781,0.42004480957984924
782,0.42055895924568176
783,0.42029890418052673
784,0.4206523895263672
785,0.4205559194087982
786,0.4209751486778259
787,0.4204421043395996
788,0.4209056794643402
789,0.42131394147872925
790,0.4208599627017975
791,0.4212469756603241
792,0.42170870304107666
793,0.4219507873058319
794,0.42169350385665894
795,0.421482652425766
796,0.4213908612728119
797,0.4209389090538025
798,0.4214176535606384
799,0.42177337408065796
800,0.4222024977207184
801,0.42267370223999023
802,0.42277032136917114
803,0.4224071502685547
804,0.42231157422065735
805,0.42178836464881897
806,0.42184978723526
807,0.42225193977355957
808,0.4227619469165802
809,0.4231266677379608
810,0.4234761893749237
811,0.4239707291126251
812,0.4238618314266205
813,0.4242928922176361
814,0.4237290322780609
815,0.42412543296813965
816,0.4245568811893463
817,0.42427656054496765
818,0.42429572343826294
819,0.42397433519363403
820,0.42387041449546814
821,0.42326945066452026
822,0.4229331314563751
823,0.4231443703174591
824,0.4235527515411377
825,0.4235207438468933
826,0.4230608642101288
827,0.4234633445739746
828,0.42298364639282227
829,0.4231383800506592
830,0.42357707023620605
831,0.4238741993904114
832,0.42381298542022705
833,0.4241820275783539
834,0.4240524172782898
835,0.42439499497413635
836,0.4242333471775055
837,0.4241127669811249
838,0.4234224259853363
839,0.4232158064842224
840,0.42253753542900085
841,0.4229452908039093
842,0.4233977198600769
843,0.4233803451061249
844,0.42279893159866333
845,0.42249926924705505
846,0.4224622845649719
847,0.4224777817726135
848,0.42292237281799316
849,0.42333197593688965
850,0.4236145317554474
851,0.4236152768135071
852,0.42378079891204834
853,0.4233165383338928
854,0.4230935871601105
855,0.4234734773635864
856,0.42388904094696045
857,0.4241695702075958
858,0.4243259131908417
859,0.4247613251209259
860,0.4251227378845215
861,0.42548930644989014
862,0.42519569396972656
863,0.4256475865840912
864,0.42600739002227783
865,0.42632824182510376
866,0.4267101287841797
867,0.4270346760749817
868,0.4267622232437134
869,0.4272071123123169
870,0.4269291162490845
871,0.4263753890991211
872,0.4265361726284027
873,0.42651933431625366
874,0.4267066419124603
875,0.42661142349243164
876,0.42661646008491516
877,0.4265030324459076
878,0.42659658193588257
879,0.42641496658325195
880,0.4268425405025482
881,0.42670750617980957
882,0.42643702030181885
883,0.42659860849380493
884,0.4265390634536743
885,0.4269411265850067
886,0.42662277817726135
887,0.42610880732536316
888,0.4261739253997803
889,0.4264439344406128
890,0.42594894766807556
891,0.4261951446533203
892,0.426167756319046
893,0.4265829026699066
894,0.4260701835155487
895,0.42579713463783264
896,0.4262177050113678
897,0.42665156722068787
898,0.42700907588005066
899,0.4268866777420044
900,0.4272821545600891
901,0.42768576741218567
902,0.42812004685401917
903,0.4280201196670532
904,0.427878201007843
905,0.42778217792510986
906,0.428011417388916
907,0.42792636156082153
908,0.4275658428668976
909,0.42752304673194885
910,0.4271426200866699
911,0.42759665846824646
912,0.42792484164237976
913,0.42829978466033936
914,0.42825502157211304
915,0.4277397692203522
916,0.4279273450374603
917,0.42765071988105774
918,0.4279389977455139
919,0.4279008209705353
920,0.4278002679347992
921,0.4275824725627899
922,0.4280153512954712
923,0.42757776379585266
924,0.427667498588562
925,0.4274095594882965
926,0.42730090022087097
927,0.42630070447921753
928,0.425925076007843
929,0.4262860119342804
930,0.42672082781791687
931,0.42665454745292664
932,0.42605215311050415
933,0.425633043050766
934,0.4256896674633026
935,0.42605099081993103
936,0.42557820677757263
937,0.42590001225471497
938,0.42551520466804504
939,0.42576637864112854
940,0.4261246919631958
941,0.42605215311050415
942,0.4264514744281769
943,0.425902396440506
944,0.42628973722457886
945,0.4262505769729614
946,0.4266207218170166
947,0.4270612895488739
948,0.42729452252388
949,0.42762696743011475
950,0.4270254373550415
951,0.42657142877578735
952,0.42694637179374695
953,0.4269808530807495
954,0.4271915853023529
955,0.42751097679138184
956,0.4271109402179718
957,0.4274868667125702
958,0.4274672269821167
959,0.42697182297706604
960,0.4272536337375641
961,0.4271339178085327
962,0.42686182260513306
963,0.42719846963882446
964,0.4270620346069336
965,0.4270031452178955
966,0.426911860704422
967,0.4265078008174896
968,0.426565945148468
969,0.42643576860427856
970,0.4260186553001404
971,0.4263814687728882
972,0.4267928898334503
973,0.42711323499679565
974,0.4270622730255127
975,0.42701321840286255
976,0.4274349510669708
977,0.4270504117012024
978,0.427373468875885
979,0.4273252785205841
980,0.42774009704589844
981,0.4280402958393097
982,0.4281263053417206
983,0.4278046488761902
984,0.4281593859195709
985,0.42846643924713135
986,0.42832836508750916
987,0.42825227975845337
988,0.42818495631217957
989,0.4284842312335968
990,0.42800119519233704
991,0.42835912108421326
992,0.42863497138023376
993,0.42859962582588196
994,0.42875543236732483
995,0.42857182025909424
996,0.42801395058631897
997,0.4283559322357178
998,0.4282833933830261
999,0.4281023144721985
1000,0.4285079538822174
1001,0.42816704511642456
1002,0.428384393453598
1003,0.4282260537147522
1004,0.42862239480018616
1005,0.42841485142707825
1006,0.428066223859787
1007,0.4279741644859314
1008,0.4279007613658905
1009,0.42788389325141907
1010,0.4277229607105255
1011,0.4281090795993805
1012,0.42844170331954956
1013,0.42814648151397705
1014,0.4284791052341461
1015,0.4286385476589203
1016,0.4289911389350891
1017,0.42928454279899597
1018,0.4288445711135864
1019,0.42865338921546936
1020,0.4290091097354889
1021,0.428903728723526
1022,0.4285631477832794
1023,0.428921639919281
1024,0.42872440814971924
1025,0.42843011021614075
1026,0.4287278950214386
1027,0.4290022552013397
1028,0.42901045083999634
1029,0.42882537841796875
1030,0.4288705885410309
1031,0.4288356602191925
1032,0.42910856008529663
1033,0.4294116497039795
1034,0.42972859740257263
1035,0.4300730228424072
1036,0.4304356873035431
1037,0.4306910037994385
1038,0.4309115409851074
1039,0.4312320351600647
1040,0.4314846694469452
1041,0.4318183958530426
1042,0.4310610592365265
1043,0.43139034509658813
1044,0.43106788396835327
1045,0.4314190745353699
1046,0.431801438331604
1047,0.43153318762779236
1048,0.43173909187316895
1049,0.43204769492149353
1050,0.4316842555999756
1051,0.4320186972618103
1052,0.43194741010665894
1053,0.4322982430458069
1054,0.4322299361228943
1055,0.4324773848056793
1056,0.4318179190158844
1057,0.4314648509025574
1058,0.4317980110645294
1059,0.43165212869644165
1060,0.4313543736934662
1061,0.43168506026268005
1062,0.431501567363739
1063,0.43082043528556824
1064,0.4310823082923889
1065,0.4306299388408661
1066,0.430583655834198
1067,0.4304216802120209
1068,0.4307401180267334
1069,0.4305358827114105
1070,0.430808424949646
1071,0.43099698424339294
1072,0.4307207763195038
1073,0.4305196702480316
1074,0.4303797781467438
1075,0.430086225271225
1076,0.4301818311214447
1077,0.430094450712204
1078,0.4304344058036804
1079,0.4300272762775421
1080,0.4297836422920227
1081,0.4299584925174713
1082,0.42961809039115906
1083,0.4297264516353607
1084,0.42991018295288086
1085,0.43020540475845337
1086,0.43048712611198425
1087,0.4304834306240082
1088,0.4302673935890198
1089,0.43063387274742126
1090,0.43012991547584534
1091,0.42997628450393677
1092,0.43020033836364746
1093,0.4302346408367157
1094,0.4304424822330475
1095,0.4308018386363983
1096,0.43043020367622375
1097,0.43018701672554016
1098,0.4304245710372925
1099,0.4303056001663208
1100,0.4296817481517792
1101,0.42962491512298584
1102,0.4296990633010864
1103,0.429647833108902
1104,0.4299966096878052
1105,0.43001788854599
1106,0.43016931414604187
1107,0.43052127957344055
1108,0.4308919906616211
1109,0.4308590590953827
1110,0.43019312620162964
1111,0.42976221442222595
1112,0.42927199602127075
1113,0.4289919435977936
1114,0.4286757707595825
1115,0.42887550592422485
1116,0.4288816452026367
1117,0.4288122355937958
1118,0.4285320043563843
1119,0.4279997646808624
1120,0.42772376537323
1121,0.4273648262023926
1122,0.42760169506073
1123,0.42757073044776917
1124,0.42744481563568115
1125,0.42740195989608765
1126,0.4276210367679596
1127,0.4277264177799225
1128,0.4280219078063965
1129,0.4278184771537781
1130,0.4279421269893646
1131,0.4277532696723938
1132,0.42801785469055176
1133,0.4279014766216278
1134,0.42799001932144165
1135,0.4279024302959442
1136,0.4279276132583618
1137,0.4281734228134155
1138,0.42781156301498413
1139,0.42755746841430664
1140,0.42750611901283264
1141,0.4274430274963379
1142,0.4272315800189972
1143,0.42717501521110535
1144,0.42728638648986816
1145,0.42762354016304016
1146,0.427032470703125
1147,0.4271053075790405
1148,0.4274553954601288
1149,0.4276500940322876
1150,0.4279747009277344
1151,0.4278852641582489
1152,0.4278735816478729
1153,0.4276295304298401
1154,0.42765066027641296
1155,0.4274306297302246
1156,0.42763248085975647
1157,0.4279119372367859
1158,0.4274372160434723
1159,0.427369087934494
1160,0.4276902973651886
1161,0.42799410223960876
1162,0.4280216097831726
1163,0.42800652980804443
1164,0.4278290867805481
1165,0.42812320590019226
1166,0.4281008541584015
1167,0.4282943606376648
1168,0.4281616806983948
1169,0.4281556308269501
1170,0.42800119519233704
1171,0.42757734656333923
1172,0.4278837740421295
1173,0.42810171842575073
1174,0.4280245900154114
1175,0.4279518723487854
1176,0.42780745029449463
1177,0.42753565311431885
1178,0.4273490607738495
1179,0.4276178479194641
1180,0.4276461899280548
1181,0.4277641773223877
1182,0.42726269364356995
1183,0.4270482063293457
1184,0.42688998579978943
1185,0.4266741871833801
1186,0.4265671968460083
1187,0.4264807105064392
1188,0.4265911281108856
1189,0.42692479491233826
1190,0.4267021119594574
1191,0.42692190408706665
1192,0.4270670711994171
1193,0.4269018769264221
1194,0.42682626843452454
1195,0.42681628465652466
1196,0.42678627371788025
1197,0.42668378353118896
1198,0.4265310764312744
1199,0.42683959007263184
1200,0.42671486735343933
1201,0.4266897737979889
1202,0.4263673424720764
1203,0.42646709084510803
1204,0.4260028600692749
1205,0.4257313013076782
1206,0.4256889224052429
1207,0.42553094029426575
1208,0.4253280460834503
1209,0.425197035074234
1210,0.4249202013015747
1211,0.4246434271335602
1212,0.4245462119579315
1213,0.4248456060886383
1214,0.42450040578842163
1215,0.4247332513332367
1216,0.4250485301017761
1217,0.4247659146785736
1218,0.4249516427516937
1219,0.4251644015312195
1220,0.4246826171875
1221,0.42400604486465454
1222,0.42418205738067627
1223,0.4237833023071289
1224,0.42373088002204895
1225,0.42393964529037476
1226,0.42378559708595276
1227,0.42367157340049744
1228,0.4236694574356079
1229,0.42347222566604614
1230,0.423427015542984
1231,0.4237557053565979
1232,0.42326420545578003
1233,0.42341354489326477
1234,0.42317941784858704
1235,0.423098087310791
1236,0.42339688539505005
1237,0.4230383038520813
1238,0.4227898418903351
1239,0.42305928468704224
1240,0.42293310165405273
1241,0.4228576421737671
1242,0.4223279356956482
1243,0.4225936830043793
1244,0.42219874262809753
1245,0.42244601249694824
1246,0.42274603247642517
1247,0.42296355962753296
1248,0.42272454500198364
1249,0.4229983985424042
1250,0.4233109652996063
1251,0.4235207140445709
1252,0.4238276481628418
1253,0.4238133430480957
1254,0.4240703582763672
